id,source,name,place_id,address,city,state,phone,website,category,rating,reviews,first_name,last_name,contact_title,email,linkedin,intent,why,signals,created_at,updated_at
51,google_maps,Legion Fire Protection,ChIJO39pgzgAmEkRUDBWaiMj0ok,"2101 W Crescent Ave suite M, Anaheim, CA 92801, USA",Anaheim,CA,(714) 707-4868,https://legionfireprotection.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,fire protection,5,28,,,,,,,,,2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
52,google_maps,Aces Fire Protection,ChIJrckqTwC_woAR-DGq8s-5FBs,"435 S Victory Blvd, Burbank, CA 91506, USA",Burbank,CA,(818) 321-7746,http://www.acesfireprotection.com/,fire protection,5,5,,,,,,,,,2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
53,google_maps,South Bay Fire Extinguisher Co,ChIJvTF9QIG0woARPTGzqu0USG0,"1068 Aviation Blvd, Hermosa Beach, CA 90254, USA",Hermosa Beach,CA,(310) 376-6901,http://www.sbfireco.com/,fire protection,1,1,,,,,,,,,2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
54,google_maps,Marine Fire Protection,ChIJbereaKTf3IARQlPaSLh1zAg,"1147 Newport Ave, Long Beach, CA 90804, USA",Long Beach,CA,(949) 645-6216,http://www.marinefire.net/,fire protection,5,3,,,,,,,,,2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
55,google_maps,Fire Protection & Safety Service,ChIJh_ggi3423YARC6QSKvgnrpU,"327 N Lecouvreur Ave, Wilmington, CA 90744, USA",Wilmington,CA,(310) 742-5088,,fire protection,,0,,,,,,,,,2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
56,google_maps,Frank's Fire Extinguisher Services,ChIJbQ9bVxO1woARUuCJtPHvBVY,"2707 W 179th St, Torrance, CA 90504, USA",Torrance,CA,(310) 768-4138,https://www.franksfireextinguisherservice.com/,fire protection,5,9,,,,,,,,,2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
57,google_maps,Radix Fire Protection,ChIJG81WCoHIwoARWZ4dAF7uZ28,"1769 E 23rd St, Los Angeles, CA 90058, USA",Los Angeles,CA,(888) 611-3473,http://www.radixfire.com/,fire protection,4.5,8,Steve,Lee,President,stevelee@radixfire.com,http://www.linkedin.com/in/steve-lee-1248033a,BULLSEYE,"Owner/President of a CA fire protection contractor with long tenure (since 2001) and education dates (1988–1995) clearly indicating 50+. Excellent principal, strong succession likelihood, and clear alignment with subcontractor workflow/bid management needs.","Owner & Decision-Maker: Steve Lee is the President and Owner of Radix Fire Protection, indicating final authority on vendor selection and budgets — a primary target for direct outreach and executive-level conversations.

Active on Procore (Oct 2023): Radix joined Procore in October 2023 and lists ~80 Procore projects with a large average project size (~$11.37M), signaling ongoing construction contracts and procurement cycles where fire-protection vendors are needed.

Full In-House Capabilities: Radix performs design, installation, testing, inspection, and maintenance all in-house, suggesting interest in end-to-end solutions, integrated tools, or supply partnerships that reduce cross-vendor coordination.

Founder of Benchtool (2023): Steve launched Benchtool in 2023, showing entrepreneurial drive and openness to new tools or product experimentation — a potential entry point for tech or service partnerships.

Long Tenure & Technical Background: Steve has led Radix since 2001 (25+ years) and holds a BSCE and MSCE, with skills in life-safety, fire alarm, and sprinkler systems — signaling deep domain expertise and tendency to value technically robust solutions.",2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
58,google_maps,Ace Fire LA,ChIJ9QFZQKiRwoARQx0VX2xlEUU,"15758 Vintage St, North Hills, CA 91343, USA",North Hills,CA,(818) 739-9849,https://acefirela.com/,fire protection,5,5,,,,,,,,,2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
59,google_maps,Veteran Fire Protection | Fire Sprinkler Repair,ChIJc4YoyNrX3IARHwt8qEQ4Kt0,"1403 N Batavia St Suite 112, Orange, CA 92867, USA",Orange,CA,(800) 557-8189,https://veteranfireprotection.com/,fire protection,5,178,,,,,,,,,2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
60,google_maps,"Black Bird Fire Protection, Inc.",ChIJeQ0lcXgo3YARS_ZxlpzjKsc,"471 Atlas St, Brea, CA 92821, USA",Brea,CA,(714) 462-6095,http://www.blackbirdfire.com/,fire protection,4.9,410,,,,,,,,,2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
61,google_maps,All American Fire Protection Co,ChIJl2BnCz3TwoARVC6EgT57G0Y,"13112 Telegraph Rd ste d, Santa Fe Springs, CA 90670, USA",Santa Fe Springs,CA,(833) 818-3473,https://allamericanfirepro.us/,fire protection,4.5,2,,,,,,,,,2026-03-21T22:40:43.68614+00:00,2026-03-21T22:40:43.68614+00:00
84,google_maps,Aquamatic Fire Protection,ChIJg0UVqONbhYARMgEYlyVt2dg,"540 Garcia Ave # A, Pittsburg, CA 94565, USA",Pittsburg,CA,(925) 753-0420,http://www.aquamaticfire.com/,Aquamatic Fire Protection,4.2,5,Wes,Bookout,President,wesb@aquamaticfire.com,http://www.linkedin.com/in/wes-bookout-70876a12,BULLSEYE,President since 1992 with industry experience back to 1969—very strong 50+ / near-retirement signal and long-tenure operator at a Bay Area fire sprinkler contractor. This is an ideal owner-level target likely to benefit from bid/workflow modernization and reducing manual tracking overhead.,"Company Decision-Maker: Wes Bookout is President of Aquamatic Fire Protection since March 1992, indicating primary decision-making authority for vendor, service, or M&A conversations — a direct target for senior‑level outreach.

Long Tenure — Succession Opportunity: Wes has been in the fire protection industry since 1969 and led Aquamatic as President for decades; this near‑retirement profile and long tenure suggest potential succession, exit, or acquisition timing that sales/BD teams can explore.

NFPA & Life‑Safety Expertise: His listed skills (NFPA, Fire Suppression Systems, Fire Alarm, Life Safety) and the company’s NFPA/AFSA/CAFSA affiliations show technical compliance focus — useful when positioning compliance-driven services or products that reduce inspection/maintenance burden.

Mid‑Sized, Purchase‑Capable Business: Aquamatic operates ~25 employees with reported revenue ~$12.5M (2026) and holds an A+ BBB accreditation, indicating financial stability and procurement capacity for upgrades, software, or vendor partnerships.

Brand & Image Interest: Wes recently liked a LinkedIn post about the power of a company logo, signaling openness to conversations about branding, marketing, or company image — a useful personal touchpoint for outreach.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
85,google_maps,Delta Fire Protection & Equipment,ChIJVVVFfumWwoARZKx-P4SEBdY,"7356 Fulton Ave, North Hollywood, CA 91605, USA",North Hollywood,CA,(888) 898-3473,https://www.deltafireprotection.com/,Delta Fire Protection & Equipment,3,2,Brett,Greene,President,bgreene@deltafireprotection.com,http://www.linkedin.com/in/brett-greene-183aa3b,BULLSEYE,President & Founder since 1996 with 40+ years of industry experience—excellent 50+ / succession-fit signal and clear decision authority. Strong California fire suppression scope and hands-on oversight of operations aligns well with BasisBoard’s workflow and bid management value.,"Founder & President: Brett Greene is the President and Founder of Delta Fire Protection & Equipment and oversees all day-to-day operations, including contracted business. This establishes him as a primary decision-maker for purchasing tools that affect operations and workflows.

40+ Years Experience: Greene has over four decades of experience across fire suppression, pumps, standpipes, extinguishers, and special hazard systems, plus state and local certifications. His deep domain expertise means sales conversations can focus on operational ROI and compliance rather than basic industry education.

Operational Oversight (ITM): He is directly responsible for inspection, testing, and maintenance (ITM) of fire suppression systems, a core operational area that generates recurring administrative work. BasisBoard's bid/workflow and compliance tracking capabilities map directly to these pain points.

Established SMB (Good ICP Fit): Delta Fire Protection is an established (founded 1996) North Hollywood firm with 11–50 employees, matching BasisBoard's target small-to-mid sized contractors who benefit from workflow centralization. Their size suggests both constrained admin resources and capacity to adopt a platform that improves efficiency.

Part of Osprey Network: Delta is affiliated with Osprey Fire and Life Safety (including Millennium Fire and IPS), indicating a broader network that could enable multi-entity rollouts or cross-company standardization if one unit adopts BasisBoard. This expands potential deal size beyond a single location.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
86,google_maps,Fire-Matic Systems Inc,ChIJR0UJvhPHj4ARgEBabQCaN-M,"5165 Brandin Ct, Fremont, CA 94538, USA",Fremont,CA,(510) 657-3473,http://www.fire-matic.com/,"Fire-Matic Systems, Inc.",3,2,Terrance,Wolf,President,,http://www.linkedin.com/in/terrance-wolf-1517708,BULLSEYE,"President and Founder of a CA fire sprinkler contractor founded in 1970 with 40+ years in the industry—extremely strong fit for the ‘owner near retirement’ objective. He’s still involved in estimating/billing/ops, making BasisBoard’s bid/inbox workflow automation highly relevant.","Founder & Decision Maker: Terrance H. Wolf Sr. is the President and Founder of Fire-Matic Systems, indicating he holds top-level decision authority — a primary target for solution sales. Outreach should be directed to him for contract-level or strategic conversations. 

40+ Years Industry Tenure: Terrance has been in the fire sprinkler industry since the late 1960s and founded Fire-Matic in 1970, signaling deep domain expertise and long-term ownership — factors that increase receptivity to efficiency and exit-planning conversations. 

Active Daily Operator: Terrance still handles day-to-day operations such as estimating, billing, and job supervision, which means he directly feels the pain of manual bid/estimating processes and can champion workflow improvements. 

Family-Run Succession Potential: Key project-executive roles are filled by family members (Terrance Jr., Edward, Michael), suggesting an internal succession path and openness to tools that ease transition and institutionalize processes. This creates a timely opportunity to position solutions that simplify handoffs. 

Small SMB — Bid Pain Point: Fire-Matic is a small firm (11–50 employees, <$5M revenue) operating in a competitive Bay Area market, making streamlined bid management and pipeline visibility high-impact improvements for margins and win rates.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
87,google_maps,Transbay Fire Protection,ChIJycvPqhXpj4ARYqSMA1rKG8U,"2178 Rheem Dr, Pleasanton, CA 94588, USA",Pleasanton,CA,(925) 846-9484,http://www.transbayfire.com/,"Transbay Fire Protection, Inc.",,0,Hossein,Tabatabai,President,hossein@transbayfire.com,http://www.linkedin.com/in/hossein-tabatabai-7992448,BULLSEYE,"President with 34 years industry experience and CSU Fresno graduation 1980–1984—very strong 50+ indicator. Fire sprinkler contractor in CA with long internal progression (district manager → VP Ops → President), making this a top-tier succession-fit lead.","Company President — Decision Maker: Hossein Tabatabai is the President of Transbay Fire Protection, indicating direct decision-making authority for purchases and vendor selection — a primary outreach target for BasisBoard. Engaging him can reach the person who sets operational and bidding priorities.

34 Years of Industry Experience: Tabatabai brings roughly 34 years in fire protection and has been President since 2013, signaling deep domain knowledge and likely interest in long-term operational improvements or succession planning. This tenure makes him a receptive audience for solutions that preserve institutional knowledge and streamline processes.

Employee-Owned (ESOP) Structure: Transbay converted to an ESOP in 2007 and is employee-owned, which often prioritizes long-term stability and structured succession — useful framing when positioning BasisBoard as a tool for sustainable operational improvements. ESOP companies may value solutions that protect enterprise value and support workforce efficiency.

Handles Large, Complex Projects: Transbay works on major projects (SFO, Apple Campus 2, New Stanford Hospital, Salesforce Transit Center) and uses BIM and Lean principles, indicating sophisticated project workflows and a need for robust bid and project coordination tools. BasisBoard's bid-management efficiencies align with their scale and complexity needs.

Active Industry & Labor Involvement: Tabatabai serves on the Local 483 JATC Committee and is a member of the Northern California National Fire Sprinkler Association chapter, suggesting he is plugged into local labor dynamics and industry trends — useful for conversations about efficiency amid labor constraints.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
88,google_maps,Shelton Fire Protection Co,ChIJx1nHyCbO3IAR2gkY2CMaQ4E,"22745 La Palma Ave, Yorba Linda, CA 92887, USA",Yorba Linda,CA,(714) 692-3573,https://www.sheltonfire.com/,"SHELTON FIRE PROTECTION CO., INC",5,3,Scott,Shelton,President / CEO,scottsr@sheltonfire.com,http://www.linkedin.com/in/scott-shelton-sr-aba786a4,BULLSEYE,"President/CEO since 1993—very strong long-tenure and likely 50+ signal, matching the near-retirement owner objective. Clear fire sprinkler contractor alignment in California, with additional family/next-gen context (Sr/Jr) suggesting succession considerations and readiness for modern workflow tools.","Owner / CEO Decision-Maker: Scott Shelton Sr. is listed as President/CEO of Shelton Fire Protection Co., Inc., giving him clear decision-making authority for purchases and partnerships — a direct match for outreach to owners/founders. This role is shown on his LinkedIn profile. 

Long Tenure — Succession Opportunity: Scott has served as President/CEO since October 1993 (32+ years), suggesting he may be nearing retirement or considering succession — a common trigger for acquisition, exit-planning, or advisory conversations. 

Small, Targetable SMB: Shelton Fire Protection is a small contractor (1–10 employees, under $1M revenue) that designs/installs automatic fire sprinkler systems and offers 24-hour emergency service — a good fit for solutions aimed at small-to-mid-sized contractors. 

High Quality & Active Projects: The company has a BuildZoom score of 99 and completed at least nine projects in the last three years, indicating strong reputation and ongoing project activity — useful when positioning project-based services or financing. 

Family/Small-Team Structure: Public records list several named employees (e.g., Cheryl Shelton, Marsha Vieira, Danielle Estes) and a Scott Shelton Jr. in leadership roles, while other sources list Kyle Estes as President — signaling a family-run or tightly networked leadership where introductions to specific individuals matter.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
89,google_maps,RJ Fire Sprinkler Systems,ChIJ__8PdiP4wYARYCBMJcfvSZc,"21265 Woodford-Tehachapi Rd, Tehachapi, CA 93561, USA",Tehachapi,CA,(805) 531-5497,https://www.sprayanddefend.com/contact-fire-experts,RJ FIRE SPRINKLER SYSTEMS INC,,0,Randall,Cazier,President,,http://www.linkedin.com/in/randall-cazier-704467b9,BULLSEYE,President/CEO/Co-Owner of a long-running CA sprinkler contractor founded in 1989 with 1-10 employees—excellent principal + longevity and strong 50+ likelihood. Multi-county service footprint suggests consistent bid activity and strong succession/acquisition relevance.,"Owner/President Decision-Maker: Randall Cazier is listed as CEO/President and co-owner across multiple business directories, indicating direct authority over purchasing and operational decisions—ideal for owner-targeted outreach for BasisBoard. Engaging him can shorten sales cycles because he likely signs off on tools that impact estimating and operations.

Longstanding Local Fire Contractor: RJ Fire Sprinkler Systems has been in business since 1989 and serves multiple California counties from Tehachapi, signaling stable, ongoing bid volume across residential, commercial, and industrial projects; this steady project pipeline makes them a fit for a bid-management solution.

High Bid Volume & Manual Processes: The company works on diverse projects (multi-story offices to homes) and is a small team, which likely leads to managing many bids via email and spreadsheets—pain points BasisBoard directly addresses with centralized bid invites, automation, and pipeline visibility.

Succession / Exit Opportunity: With the business founded in 1989 and Randall likely over 50 based on tenure, succession planning or exit conversations may be on the horizon—making discussions about efficiency gains, documentation, and repeatable workflows especially timely and relevant for BasisBoard.

Direct Contactability: Multiple phone numbers and a public email (rjfire2013@gmail.com) were found, providing straightforward channels for outreach and follow-up—useful for personalized demos or rapid qualification calls.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
91,google_maps,CITY OF ANGELS FIRE PROTECTION,ChIJMyMUDMrPwoAR06PbdLJTZNY,"4284 Union Pacific Ave, Los Angeles, CA 90023, USA",Los Angeles,CA,(213) 725-3125,https://www.cityofangelsfire.com/,Angel City Fire Protection,4.9,413,,,,,,,,,2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
92,google_maps,Todd Morris Fire Protection,ChIJJ10oDwGXhYAR35gs-c_-rh0,"21 Golden Gate Dr unit e, San Rafael, CA 94901, USA",San Rafael,CA,(415) 454-7919,http://www.toddmorrisfireprotection.com/,Todd Morris Fire Protection,5,7,Todd,Morris,President,,http://www.linkedin.com/in/todd-morris-3348225b,BULLSEYE,"Owner/President of a named firm with 30+ years fire suppression experience (career back to 1988) and long senior tenure—excellent 50+ and succession-fit signal. California-based and clearly a fire sprinkler contractor, making him a top target persona.","Owner / Decision-Maker: Todd Morris is the President of Todd Morris Fire Protection (in role since 2012), indicating owner-level decision authority for purchasing and process changes — a direct target for outreach about operations or bidding tools.

30-Year Industry Expert: With ~30 years in fire suppression and a career path from apprentice to president, Todd has deep technical and field experience and credibility — useful when positioning solutions that improve jobsite efficiency or simplify complex installs.

Recent Award / Active on LinkedIn: Todd recently shared that the company received an award on LinkedIn, showing current marketing/activity and a window for timely outreach or congratulatory engagement that can open a conversation.

Mid-Sized Contractor with Procore Usage: Todd Morris Fire Protection is a mid-sized firm (11–50 employees, ~$5.5M est. revenue) with 241 Procore projects and a large average project size, indicating structured project workflows and potential need for tools that streamline bids, coordination, and documentation.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
93,google_maps,"Freedom Fire Protection, Inc.",ChIJt2RH3lREkIAR_xnyWT7FR_Q,"800 S Stockton Ave #1, Ripon, CA 95366, USA",Ripon,CA,(209) 599-5400,http://www.freedom-fire.net/,Freedom Fire Protection Inc.,3.7,3,Fausto,Velasco,Owner,fvelasco@freedom-fire.net,http://www.linkedin.com/in/fausto-velasco-31732220,BULLSEYE,Co-Founder/President with nearly 40 years in fire sprinklers and owner since 2005—excellent 50+ and long-experience signal in California. Strong decision-maker fit and likely manages ongoing estimating/client relations where bid invite tracking and addenda management are pain points.,"Owner & Decision-Maker: Co‑Founder, President and Owner of Freedom Fire Protection, holding a C16 Fire Protection Contractor's License since 2005, indicating direct authority over vendor and procurement decisions—making him the primary target for commercial proposals. This matters for outreach because approvals and contract decisions are likely made or strongly influenced by him.

Deep Industry Experience: Nearly 40 years in the fire sprinkler industry with hands‑on roles in estimating, project management and commercial sales, signaling subject‑matter expertise and credibility. This experience means he understands the operational pain points vendors solve (e.g., estimating accuracy, project workflows) and can evaluate ROI quickly.

Family‑Owned Regional Contractor: FFPI is a family‑run, small‑to‑mid sized (~11–50 employees) fire protection contractor serving Northern California with a heavy reliance on repeat business and referrals, suggesting decisions are relationship‑driven and locally focused. Sales should emphasize trust, local references, and low‑friction implementation.

Succession & Efficiency Opportunity: Given the company's longevity (since 2005) and principals' long tenures/age indicators, FFPI may be considering succession planning or ways to modernize operations; offerings around bid management, workflow automation, or succession advisory could be timely. Positioning value around reducing manual estimating work and preserving institutional knowledge may resonate.

LinkedIn Activity for Personalization: Velasco posts company and industry updates on LinkedIn and there are multiple LinkedIn presences/posts associated with him, which provides opportunities to personalize outreach (recent topics, network connections, or shared interests). Using his recent posts for messaging hooks can increase engagement.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
94,google_maps,Advanced Alarm & Fire Inc.,ChIJHcv94w_TwoARBQDCChi7i-s,"9970 Bell Ranch Dr # 109, Santa Fe Springs, CA 90670, USA",Santa Fe Springs,CA,(562) 944-2356,https://advancedalarmandfireinc.com/,"Advanced Alarm and Fire, Inc.",4,4,Edward,Corpus,Co-owner / CEO,,http://www.linkedin.com/in/edward-corpus-819a847,BULLSEYE,Co-Owner/CFO/CEO-track leader at Advanced Alarm & Fire since 1995 with career starting in 1984—very strong 50+ signal and ownership authority. Great fit in fire alarm/life safety contracting and likely handles recurring commercial project flow.,"Owner & CFO Decision-Maker: Edward Corpus is co-owner and CFO of Advanced Alarm & Fire, giving him direct authority over operational and financial purchasing decisions — an ideal target for solutions that improve estimating and operations. Use owner/CFO positioning in outreach. 

Deep Alarm-Industry Expertise: Corpus has ~37 years in the alarm industry (started as an installer in 1984), indicating strong domain knowledge and an appreciation for practical, field-proven workflow improvements — helpful when pitching technical ROI and reduced rework. 

Small–Mid Business Ops Pain: Advanced Alarm & Fire is a small-to-mid commercial fire/low-voltage contractor serving hospitals, schools, and offices, with estimated revenue < $5M; that profile often struggles with high bid volume, deadline tracking, and limited estimating capacity — a direct fit for bid-management software. 

Community-Focused, Values-Driven Owner: Corpus emphasizes honesty, integrity, and local community involvement (LinkedIn activity tied to local and school initiatives), suggesting outreach should be personalized, trust-focused, and reference community impact or reliability improvements.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
94,google_maps,Advanced Alarm & Fire Inc.,ChIJHcv94w_TwoARBQDCChi7i-s,"9970 Bell Ranch Dr # 109, Santa Fe Springs, CA 90670, USA",Santa Fe Springs,CA,(562) 944-2356,https://advancedalarmandfireinc.com/,"Advanced Alarm and Fire, Inc.",4,4,Ron,George,President,rong@weprotectall.com,http://www.linkedin.com/in/ron-george-04534b133,BULLSEYE,Co-Owner/President of an established SoCal fire alarm company (founded 1991) with 39 years experience—very strong 50+ and long-tenure signals. Great decision-maker fit and relevant trade (commercial fire/security alarm).,"Company Decision-Maker: Co-Owner and President of Advanced Alarm & Fire, Inc., giving him direct authority over strategic and purchasing decisions — a primary contact for proposing BasisBoard to streamline operations. Outreach should target him as the decision-maker for process and platform changes.

Deep Technical Experience: 39 years as an electrician and fire & security alarm professional and a founder-level role since the company's start, indicating strong operational and technical knowledge — useful when framing BasisBoard benefits in terms of real-world workflow improvements.

Commercial Bid Volume Signal: Company focuses on commercial fire, intrusion, ERRCS/BDA and surveillance projects for buildings, hospitals, schools and retail — a profile that likely generates frequent bids and RFPs, making bid management tooling a clear fit for outreach messaging.

Active on LinkedIn: Posts and engagement around video monitoring, public safety DAS, and business marketing indicate he follows industry trends and is receptive to discussions about technology and business development — a good channel for initial outreach and thought-leadership content.

Succession & Efficiency Opportunity: Long tenure and company age (founded early 1990s) suggest potential interest in succession planning and increasing company value; positioning BasisBoard as a way to document processes and increase saleability/operational resilience may resonate.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
95,google_maps,Harris Fire Protection,ChIJq47zIm_X3IARE82cizp2F4U,"1020 N Batavia St L, Orange, CA 92867, USA",Orange,CA,(714) 744-0110,,Harris Fire Protection,5,2,Patrick,Harris,Owner/ President,,http://www.linkedin.com/in/patrick-harris-89342a22,BULLSEYE,"Owner/President since 1996 (30 years) at a California fire protection contractor—excellent match for the owner + long-tenure + likely 50+ objective. Long-standing operator likely managing many bid invites and deadlines across projects, a strong fit for BasisBoard’s inbox-to-dashboard workflow value.","Owner / Final Decision-Maker: Patrick Harris is the Owner/President of Harris Fire Protection with 30+ years in the role, indicating he has budget and operational authority—making him a primary target for purchase decisions around bid-management tools.

SMB Fire-Protection Fit: Harris Fire Protection is a 11–50 person fire protection contractor headquartered in Orange County, CA, matching BasisBoard’s ideal industry and company-size profile where streamlined bid workflows typically deliver quick ROI.

Recent Acquisition Window: Guardian Fire Protection Services (backed by Knox Lane) acquired Harris Fire Protection in June 2024, a change that often triggers process reviews and vendor consolidation—an opportunity to introduce BasisBoard during integration.

Bottom-Line / Finance Focus: Patrick has engaged with LinkedIn content on accounting/financial statement review and posted about ‘making more than you spend,’ signaling a strong focus on margins where bid-management efficiency can improve profitability.

Collaborative, Project-Oriented Background: He describes himself as a 'Construction Athlete' and lists large projects (e.g., a full remodel of a 525-room Hyatt), suggesting a collaborative, project-heavy workflow that aligns with BasisBoard’s collaborative dashboards and bid coordination value props.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
96,google_maps,"Immoos Fire Protection, Inc.",ChIJUSHrma64moARJxBYWvwqFwI,"10127 Iron Rock Way #2700, Elk Grove, CA 95624, USA",Elk Grove,CA,(916) 714-7307,http://www.immoosfire.com/,Immoos Fire Protection,4.2,5,Todd,Immoos,President,todd@immoosfire.com,http://www.linkedin.com/in/todd-immoos-78762a29,BULLSEYE,"President/founder-type tenure (since company start in 2000) with 37+ years experience; Elk Grove, CA sprinkler contractor—excellent 50+ signal and long-tenure stability. Strong fit for both BasisBoard ICP (bid workflow) and succession-focused outreach.","Owner & Decision‑Maker: Todd Immoos is the President (founder) of Immoos Fire Protection Inc., indicating direct purchasing and operational authority — a primary target for seller outreach. Engaging him can reach final decision‑makers without multiple gatekeepers.

Long‑Tenured Industry Veteran: Company founded in 2000 and Todd is reported to have 37+ years of experience, signalling deep technical knowledge and established client relationships — useful when positioning value versus cost or change management. His tenure also suggests potential retirement/succession timing that could prompt procurement decisions.

Small, Active Local Contractor: Immoos Fire Protection is a small Elk Grove–based firm (1–10 employees; est. revenue ~$653K in some sources) that has completed at least 13 projects in the last 3 years — a steady local workload where cost, scheduling, and subcontractor coordination tools can move the needle.

Licensed & Inspection‑Focused: The company holds a Contractor's State License Board number (783687) and provides sprinkler design, installation, modifications and inspections — indicating regulatory/compliance needs where inspection software, training, or parts/logistics services are relevant sales hooks.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
97,google_maps,Adanac Fire Protection Inc,ChIJDa_IWBS2j4AR3HdiDZZ46uw,"396 Railroad Ct, Milpitas, CA 95035, USA",Milpitas,CA,(408) 262-0400,http://www.adanacfire.com/,"Adanac Fire Protection, Inc.",5,2,Don,Wardstrom,"President, President",don@adanacfire.com,http://www.linkedin.com/in/don-wardstrom-b5638213,BULLSEYE,"Owner/President of Adanac Fire Protection (Milpitas, CA) offering sprinklers, alarms, pumps, extinguishers, suppression—excellent service breadth and company-size fit (11-50). Founded 1988 signals long tenure/likely 50+ and strong succession/acquisition relevance.","Owner & Decision-Maker: Don Wardstrom is the Owner and President and listed as the principal contact, indicating direct purchasing and operational authority—make him the primary outreach target for proposals and demos.

Established 37-Year Business: Adanac Fire Protection was founded in 1988 and has operated for 37 years, suggesting stability and potential succession/exit planning—messages about operational efficiency and increasing company value will resonate.

Full-Service Fire Protection Provider: They offer a broad set of services—sprinklers, alarms, extinguishers, pumps, hydrants, hood suppression, inspections, monitoring and 24-hour emergency service—meaning multiple operational workflows where software can reduce friction and noncompliance risk.

High Bid Volume & Manual Processes: As a multi-service contractor serving commercial and residential clients, Adanac likely manages many bids and field inspections; this creates an opportunity to sell solutions that automate bid management, reporting, and administrative work.

Existing Compliance & Reporting Tech: Adanac already uses compliance and reporting software to deliver detailed inspection reports and is listed as using several technologies, indicating openness to digital tools and potential for integrations or upgrades.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
98,google_maps,Bfp Fire Protection Inc,ChIJr5V7EkxHjoAROX5i82wC_Ug,"17 Janis Way, Scotts Valley, CA 95066, USA",Scotts Valley,CA,(831) 461-1100,https://bfpfire.com/,BFP Fire Protection,5,3,,,,,,,,,2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
99,google_maps,Action Fire Systems Co Inc,ChIJSWdvZo5Q2YARyauWjaW12p0,"9185 Harness St, Spring Valley, CA 91977, USA",Spring Valley,CA,(619) 462-9210,https://www.actionfiresystems.com/,Paramount Fire Systems Inc,5,1,,,,,,,,,2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
101,google_maps,Qualco Fire Protection,ChIJtzWb0lnSwoARv8GvG811jW0,"10310 Pioneer Blvd #2, Santa Fe Springs, CA 90670, USA",Santa Fe Springs,CA,(562) 945-7404,http://www.qualcofire.com/?utm_source=GMBlisting&utm_medium=organic,Qualco Fire Protection,4.2,5,Don,Becka,President,dbecka@qualcofire.com,http://www.linkedin.com/in/don-becka-5b877224,BULLSEYE,President at a California fire sprinkler contractor with exceptionally long tenure (President since 2000) and 35+ years in fire protection—very strong 50+ / succession-likelihood signal. Clear principal-level authority and direct alignment with fire sprinkler contracting ICP.,"President & Likely Owner: Donald Becka has served as President of Qualco Fire Protection since July 2000 (25+ years), indicating senior decision-making authority and a high likelihood of ownership—making him a primary purchasing contact. This tenure signals authority to evaluate and approve vendor solutions.

35+ Years Industry Experience: Becka's career includes district management roles at Cosco and Grinnell and continuous leadership at Qualco, giving him deep technical and operational knowledge of fire protection contracting—useful for positioning solutions that respect industry workflows and compliance needs.

Small, Operations-Focused Contractor: Qualco is a small-to-mid-sized contractor (~11–16 employees, ~$3M revenue) focused on sprinkler and fire-protection systems; this profile suggests tight teams where workflow inefficiencies (like manual bid tracking) materially impact capacity and margins—an entry point for workflow/bid-management tools.

Licensed & Longstanding Business: Qualco has been in business ~25 years and holds a Contractors State Licensing Board license (No. 786012, exp. 10/31/2026), indicating regulatory compliance and stability—factors that matter when proposing solutions tied to service reliability and contract compliance.",2026-03-21T22:59:02.194228+00:00,2026-03-21T22:59:02.194228+00:00
